head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
5,6,13,6,Validation,122.0,e16673172e720aef,13.700000047683716,0.3810000419616699,1670133955.047,13,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/13.JPEG' />,6.JPEG,13.JPEG,5.JPEG,6.JPEG,13.JPEG,4973.401082038879,2022-12-04T06:05:55.047000,1670128981.645918,141,5358
11,14,18,14,Validation,134.0,708f718ea9382320,2.5180001258850098,0.25799989700317383,1670133955.736,18,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/18.JPEG' />,14.JPEG,18.JPEG,11.JPEG,14.JPEG,18.JPEG,4974.090082168579,2022-12-04T06:05:55.736000,1670128981.645918,80,5359
23,25,21,21,Validation,132.0,e42785a7ebe302f2,6.045000076293945,0.14299988746643066,1670133955.829,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,21.JPEG,23.JPEG,21.JPEG,25.JPEG,4974.183082103729,2022-12-04T06:05:55.829000,1670128981.645918,1,5360
8,7,5,5,Validation,135.0,0d5fbf3f145e84a8,2.9079999923706055,0.07899999618530273,1670133956.227,7,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/7.JPEG' />,7.JPEG,5.JPEG,8.JPEG,5.JPEG,7.JPEG,4974.581082105637,2022-12-04T06:05:56.227000,1670128981.645918,26,5361
17,8,19,19,Validation,133.0,cb6c935236c4b2f7,5.227999925613403,0.3059999942779541,1670133956.784,8,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/8.JPEG' />,8.JPEG,19.JPEG,17.JPEG,19.JPEG,8.JPEG,4975.138082027435,2022-12-04T06:05:56.784000,1670128981.645918,102,5362
13,15,3,3,Validation,127.0,a3899ada1e5c3542,12.013999938964844,0.22699999809265137,1670133957.679,15,<img src='/static/targets/15.jpg' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/15.jpg' />,15.jpg,3.JPEG,13.JPEG,3.JPEG,15.jpg,4976.033082008362,2022-12-04T06:05:57.679000,1670128981.645918,128,5363
5,16,9,9,Validation,138.0,e42785a7ebe302f2,2.810999870300293,0.15700006484985352,1670133958.797,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/16.JPEG' />,16.JPEG,9.JPEG,5.JPEG,9.JPEG,16.JPEG,4977.151082038879,2022-12-04T06:05:58.797000,1670128981.645918,2,5364
22,19,20,20,Validation,137.0,708f718ea9382320,2.990999937057495,0.25799989700317383,1670133958.979,19,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/19.JPEG' />,19.JPEG,20.JPEG,22.JPEG,20.JPEG,19.JPEG,4977.333082199097,2022-12-04T06:05:58.979000,1670128981.645918,81,5365
0,28,3,3,Validation,141.0,a3899ada1e5c3542,1.181999921798706,0.22500014305114743,1670133958.987,28,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/28.JPEG' />,28.JPEG,3.JPEG,0.JPEG,3.JPEG,28.JPEG,4977.3410820961,2022-12-04T06:05:58.987000,1670128981.645918,129,5366
10,24,11,11,Validation,142.0,e42785a7ebe302f2,1.574000120162964,0.16199994087219238,1670133960.463,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,11.JPEG,10.jpg,11.JPEG,24.JPEG,4978.817082166672,2022-12-04T06:06:00.463000,1670128981.645918,3,5367
4,7,11,11,Validation,143.0,a3899ada1e5c3542,1.8929998874664309,0.1400001049041748,1670133961.197,7,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/7.JPEG' />,7.JPEG,11.JPEG,4.JPEG,11.JPEG,7.JPEG,4979.551082134247,2022-12-04T06:06:01.197000,1670128981.645918,130,5368
14,2,28,2,Validation,146.0,a3899ada1e5c3542,2.5399999618530273,0.29200005531311035,1670133963.955,28,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/28.JPEG' />,2.JPEG,28.JPEG,14.JPEG,2.JPEG,28.JPEG,4982.30908203125,2022-12-04T06:06:03.955000,1670128981.645918,131,5369
13,3,9,3,Validation,139.0,0d5fbf3f145e84a8,7.680999994277954,0.07799983024597168,1670133963.986,9,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/9.JPEG' />,3.JPEG,9.JPEG,13.JPEG,3.JPEG,9.JPEG,4982.340082168579,2022-12-04T06:06:03.986000,1670128981.645918,27,5370
13,12,11,12,Validation,144.0,708f718ea9382320,4.828000068664551,0.26200008392333984,1670133964.072,11,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/11.JPEG' />,12.JPEG,11.JPEG,13.JPEG,12.JPEG,11.JPEG,4982.426082134247,2022-12-04T06:06:04.072000,1670128981.645918,82,5371
29,26,28,28,Validation,145.0,e42785a7ebe302f2,4.22599983215332,0.09400010108947754,1670133964.854,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,28.JPEG,29.JPEG,28.JPEG,26.JPEG,4983.208082199097,2022-12-04T06:06:04.854000,1670128981.645918,4,5372
16,18,2,18,Validation,149.0,708f718ea9382320,2.0309998989105225,0.24699997901916504,1670133966.347,2,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/2.JPEG' />,18.JPEG,2.JPEG,16.JPEG,18.JPEG,2.JPEG,4984.701081991196,2022-12-04T06:06:06.347000,1670128981.645918,83,5373
8,3,11,3,Validation,0.0,e42785a7ebe302f2,2.2810001373291016,0.15199995040893555,1670133967.286,11,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/11.JPEG' />,3.JPEG,11.JPEG,8.JPEG,3.JPEG,11.JPEG,4985.640082120895,2022-12-04T06:06:07.286000,1670128981.645918,5,5374
29,27,26,26,Validation,140.0,cb6c935236c4b2f7,10.210000038146973,0.4090001583099365,1670133967.401,27,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,27.JPEG,26.JPEG,29.JPEG,26.JPEG,27.JPEG,4985.755082130432,2022-12-04T06:06:07.401000,1670128981.645918,103,5375
1,0,4,4,Validation,148.0,0d5fbf3f145e84a8,3.6039998531341553,0.08600020408630371,1670133967.681,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/0.JPEG' />,0.JPEG,4.JPEG,1.JPEG,4.JPEG,0.JPEG,4986.035082101822,2022-12-04T06:06:07.681000,1670128981.645918,28,5376
0,7,2,2,Validation,147.0,a3899ada1e5c3542,3.775000095367432,0.23099994659423828,1670133967.966,7,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/7.JPEG' />,7.JPEG,2.JPEG,0.JPEG,2.JPEG,7.JPEG,4986.320082187653,2022-12-04T06:06:07.966000,1670128981.645918,132,5377
4,9,14,9,Validation,136.0,e16673172e720aef,13.86300015449524,0.34999990463256836,1670133969.255,14,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/14.JPEG' />,9.JPEG,14.JPEG,4.JPEG,9.JPEG,14.JPEG,4987.609082221985,2022-12-04T06:06:09.255000,1670128981.645918,142,5378
21,29,10,29,Validation,1.0,708f718ea9382320,3.0880000591278076,0.2590000629425049,1670133969.704,10,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/10.jpg' />,29.JPEG,10.jpg,21.JPEG,29.JPEG,10.jpg,4988.058082103729,2022-12-04T06:06:09.704000,1670128981.645918,84,5379
9,5,20,5,Validation,7.0,708f718ea9382320,1.5529999732971191,0.25300002098083496,1670133971.498,20,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/20.JPEG' />,5.JPEG,20.JPEG,9.JPEG,5.JPEG,20.JPEG,4989.852082014084,2022-12-04T06:06:11.498000,1670128981.645918,85,5380
12,9,1,1,Validation,2.0,e42785a7ebe302f2,4.24399995803833,0.15599989891052246,1670133971.688,9,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/9.JPEG' />,9.JPEG,1.JPEG,12.JPEG,1.JPEG,9.JPEG,4990.042082071304,2022-12-04T06:06:11.688000,1670128981.645918,6,5381
10,11,24,11,Validation,6.0,e16673172e720aef,3.038000106811523,0.3900001049041748,1670133972.593,24,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/24.JPEG' />,11.JPEG,24.JPEG,10.jpg,11.JPEG,24.JPEG,4990.947082042694,2022-12-04T06:06:12.593000,1670128981.645918,143,5382
6,2,13,2,Validation,4.0,0d5fbf3f145e84a8,4.89900016784668,0.08299994468688965,1670133972.66,13,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/13.JPEG' />,2.JPEG,13.JPEG,6.JPEG,2.JPEG,13.JPEG,4991.014082193375,2022-12-04T06:06:12.660000,1670128981.645918,29,5383
9,12,6,12,Validation,8.0,708f718ea9382320,1.625999927520752,0.24699997901916504,1670133973.374,6,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/6.JPEG' />,12.JPEG,6.JPEG,9.JPEG,12.JPEG,6.JPEG,4991.728082180023,2022-12-04T06:06:13.374000,1670128981.645918,86,5384
14,2,6,2,Validation,3.0,cb6c935236c4b2f7,6.519999980926514,0.4159998893737793,1670133974.228,6,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/6.JPEG' />,2.JPEG,6.JPEG,14.JPEG,2.JPEG,6.JPEG,4992.582082033157,2022-12-04T06:06:14.228000,1670128981.645918,104,5385
2,24,14,14,Validation,11.0,0d5fbf3f145e84a8,1.8949999809265137,0.07899999618530273,1670133974.6,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,14.JPEG,2.JPEG,14.JPEG,24.JPEG,4992.9540820121765,2022-12-04T06:06:14.600000,1670128981.645918,30,5386
23,25,21,21,Validation,9.0,e42785a7ebe302f2,3.739000082015991,0.15700006484985352,1670133975.579,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,21.JPEG,23.JPEG,21.JPEG,25.JPEG,4993.933082103729,2022-12-04T06:06:15.579000,1670128981.645918,7,5387
10,11,13,13,Validation,5.0,a3899ada1e5c3542,8.477999925613403,0.23399996757507324,1670133976.67,11,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,11.JPEG,13.JPEG,10.jpg,13.JPEG,11.JPEG,4995.024082183838,2022-12-04T06:06:16.670000,1670128981.645918,133,5388
25,26,10,26,Validation,12.0,708f718ea9382320,3.0899999141693115,0.24100017547607425,1670133976.708,10,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/10.jpg' />,26.JPEG,10.jpg,25.JPEG,26.JPEG,10.jpg,4995.062082052231,2022-12-04T06:06:16.708000,1670128981.645918,87,5389
8,5,6,6,Validation,10.0,e16673172e720aef,4.012999773025513,0.25,1670133976.95,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,6.JPEG,8.JPEG,6.JPEG,5.JPEG,4995.304082155228,2022-12-04T06:06:16.950000,1670128981.645918,144,5390
11,14,18,14,Validation,15.0,e42785a7ebe302f2,1.5120000839233398,0.15999984741210938,1670133977.183,18,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/18.JPEG' />,14.JPEG,18.JPEG,11.JPEG,14.JPEG,18.JPEG,4995.537082195282,2022-12-04T06:06:17.183000,1670128981.645918,8,5391
15,20,25,25,Validation,14.0,0d5fbf3f145e84a8,2.7319998741149902,0.046000003814697266,1670133977.413,20,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/20.JPEG' />,20.JPEG,25.JPEG,15.jpg,25.JPEG,20.JPEG,4995.7670822143555,2022-12-04T06:06:17.413000,1670128981.645918,31,5392
23,25,22,22,Validation,19.0,e42785a7ebe302f2,2.1000001430511475,0.0839998722076416,1670133979.45,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,22.JPEG,23.JPEG,22.JPEG,25.JPEG,4997.804082155228,2022-12-04T06:06:19.450000,1670128981.645918,9,5393
24,27,9,27,Validation,20.0,0d5fbf3f145e84a8,2.5279998779296875,0.08300018310546875,1670133980.032,9,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/9.JPEG' />,27.JPEG,9.JPEG,24.JPEG,27.JPEG,9.JPEG,4998.386082172394,2022-12-04T06:06:20.032000,1670128981.645918,32,5394
21,16,11,11,Validation,16.0,a3899ada1e5c3542,3.1399998664855957,0.2260000705718994,1670133980.042,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/16.JPEG' />,16.JPEG,11.JPEG,21.JPEG,11.JPEG,16.JPEG,4998.396082162857,2022-12-04T06:06:20.042000,1670128981.645918,134,5395
26,20,3,20,Validation,17.0,708f718ea9382320,3.7680001258850098,0.2909998893737793,1670133980.76,3,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/3.JPEG' />,20.JPEG,3.JPEG,26.JPEG,20.JPEG,3.JPEG,4999.114082098007,2022-12-04T06:06:20.760000,1670128981.645918,88,5396
13,15,3,3,Validation,21.0,e42785a7ebe302f2,1.559999942779541,0.16900014877319336,1670133981.096,15,<img src='/static/targets/15.jpg' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/15.jpg' />,15.jpg,3.JPEG,13.JPEG,3.JPEG,15.jpg,4999.450082063675,2022-12-04T06:06:21.096000,1670128981.645918,10,5397
4,11,15,11,Validation,23.0,a3899ada1e5c3542,1.7630000114440918,0.23600006103515625,1670133981.934,15,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/15.jpg' />,11.JPEG,15.jpg,4.JPEG,11.JPEG,15.jpg,5000.288082122803,2022-12-04T06:06:21.934000,1670128981.645918,135,5398
16,17,19,17,Validation,13.0,cb6c935236c4b2f7,7.563999891281128,0.30500006675720215,1670133982.215,19,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/19.JPEG' />,17.JPEG,19.JPEG,16.JPEG,17.JPEG,19.JPEG,5000.569082021713,2022-12-04T06:06:22.215000,1670128981.645918,105,5399
13,27,14,14,Validation,24.0,0d5fbf3f145e84a8,2.318000078201294,0.12899994850158691,1670133982.469,27,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/27.JPEG' />,27.JPEG,14.JPEG,13.JPEG,14.JPEG,27.JPEG,5000.823082208633,2022-12-04T06:06:22.469000,1670128981.645918,33,5400
18,4,29,29,Validation,25.0,708f718ea9382320,2.7060000896453857,0.26999998092651367,1670133983.739,4,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/4.JPEG' />,4.JPEG,29.JPEG,18.JPEG,29.JPEG,4.JPEG,5002.09308218956,2022-12-04T06:06:23.739000,1670128981.645918,89,5401
21,24,20,24,Validation,27.0,a3899ada1e5c3542,1.7020001411437988,0.11599993705749512,1670133983.747,20,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/20.JPEG' />,24.JPEG,20.JPEG,21.JPEG,24.JPEG,20.JPEG,5002.101082086563,2022-12-04T06:06:23.747000,1670128981.645918,136,5402
0,10,1,1,Validation,26.0,e42785a7ebe302f2,2.5940001010894775,0.08500003814697266,1670133983.845,10,<img src='/static/targets/10.jpg' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/10.jpg' />,10.jpg,1.JPEG,0.JPEG,1.JPEG,10.jpg,5002.199082136154,2022-12-04T06:06:23.845000,1670128981.645918,11,5403
14,13,11,13,Validation,18.0,e16673172e720aef,6.620999813079834,0.33900022506713867,1670133983.931,11,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,13.JPEG,11.JPEG,14.JPEG,13.JPEG,11.JPEG,5002.285082101822,2022-12-04T06:06:23.931000,1670128981.645918,145,5404
0,3,28,3,Validation,29.0,0d5fbf3f145e84a8,2.07099986076355,0.08100008964538574,1670133984.622,28,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/28.JPEG' />,3.JPEG,28.JPEG,0.JPEG,3.JPEG,28.JPEG,5002.976082086563,2022-12-04T06:06:24.622000,1670128981.645918,34,5405
20,23,5,23,Validation,31.0,a3899ada1e5c3542,2.413000106811523,0.13399982452392578,1670133986.392,5,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/5.JPEG' />,23.JPEG,5.JPEG,20.JPEG,23.JPEG,5.JPEG,5004.74608206749,2022-12-04T06:06:26.392000,1670128981.645918,137,5406
27,20,0,20,Validation,30.0,708f718ea9382320,2.455999851226806,0.24500012397766113,1670133986.438,0,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/0.JPEG' />,20.JPEG,0.JPEG,27.JPEG,20.JPEG,0.JPEG,5004.792082071304,2022-12-04T06:06:26.438000,1670128981.645918,90,5407
17,15,22,15,Validation,34.0,0d5fbf3f145e84a8,1.8229999542236328,0.08000016212463379,1670133986.49,22,<img src='/static/targets/15.jpg' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/22.JPEG' />,15.jpg,22.JPEG,17.JPEG,15.jpg,22.JPEG,5004.844082117081,2022-12-04T06:06:26.490000,1670128981.645918,35,5408
